Time,THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,4.926349E+03,3.160138E+03,2.542522E-01,3.096428E-01,8.158745E+03,6.828032E+03,4.210683E-01,6.690533E-01,5.140050E+03,3.165264E+03,2.652792E-01,3.101457E-01,3.979741E+02,3.901550E+02,2.054111E-02,3.822647E-02,9.809205E+03,5.838793E+03,5.061325E-01,5.722131E-01,1.081855E+04,4.988625E+03,5.582000E-01,4.889004E-01,1.562176E+04,6.826663E+03,8.060386E-01,6.690270E-01,8.846735E+03,6.718912E+03,4.565057E-01,6.584310E-01
00:20:00,4.926348E+03,3.121545E+03,2.542522E-01,3.058608E-01,8.158745E+03,6.776208E+03,4.210683E-01,6.639740E-01,5.140050E+03,3.138123E+03,2.652792E-01,3.074862E-01,3.979741E+02,3.876214E+02,2.054111E-02,3.797823E-02,9.809205E+03,5.789476E+03,5.061325E-01,5.673800E-01,1.081855E+04,4.939936E+03,5.582000E-01,4.841288E-01,1.562176E+04,6.757583E+03,8.060386E-01,6.622571E-01,8.846735E+03,6.673120E+03,4.565057E-01,6.539437E-01
00:30:00,4.926348E+03,3.083938E+03,2.542522E-01,3.021755E-01,8.158745E+03,6.725887E+03,4.210683E-01,6.590423E-01,5.140050E+03,3.111745E+03,2.652792E-01,3.049014E-01,3.979741E+02,3.851577E+02,2.054111E-02,3.773684E-02,9.809205E+03,5.741375E+03,5.061325E-01,5.626660E-01,1.081855E+04,4.892345E+03,5.582000E-01,4.794647E-01,1.562176E+04,6.690133E+03,8.060386E-01,6.556468E-01,8.846735E+03,6.628211E+03,4.565057E-01,6.495428E-01
00:40:00,4.926348E+03,3.047229E+03,2.542522E-01,2.985782E-01,8.158745E+03,6.676959E+03,4.210683E-01,6.542474E-01,5.140050E+03,3.086026E+03,2.652792E-01,3.023812E-01,3.979740E+02,3.827557E+02,2.054110E-02,3.750150E-02,9.809205E+03,5.694446E+03,5.061325E-01,5.580670E-01,1.081855E+04,4.845835E+03,5.582000E-01,4.749065E-01,1.562176E+04,6.624282E+03,8.060386E-01,6.491933E-01,8.846735E+03,6.584172E+03,4.565057E-01,6.452272E-01
00:50:00,4.926348E+03,3.011380E+03,2.542522E-01,2.950653E-01,8.158745E+03,6.629212E+03,4.210683E-01,6.495684E-01,5.140050E+03,3.060882E+03,2.652792E-01,2.999174E-01,3.979740E+02,3.804090E+02,2.054110E-02,3.727157E-02,9.809204E+03,5.648652E+03,5.061325E-01,5.535791E-01,1.081855E+04,4.800389E+03,5.582000E-01,4.704527E-01,1.562176E+04,6.560001E+03,8.060386E-01,6.428937E-01,8.846735E+03,6.540995E+03,4.565057E-01,6.409961E-01
01:00:00,4.926348E+03,2.976358E+03,2.542522E-01,2.916335E-01,8.158745E+03,6.582494E+03,4.210683E-01,6.449904E-01,5.140050E+03,3.036237E+03,2.652792E-01,2.975025E-01,3.979740E+02,3.781125E+02,2.054110E-02,3.704657E-02,9.809204E+03,5.603961E+03,5.061325E-01,5.491993E-01,1.081855E+04,4.755993E+03,5.582000E-01,4.661017E-01,1.562176E+04,6.497266E+03,8.060386E-01,6.367455E-01,8.846735E+03,6.498674E+03,4.565057E-01,6.368488E-01
01:10:00,4.926348E+03,2.942295E+03,2.542522E-01,2.882957E-01,8.158745E+03,6.536978E+03,4.210683E-01,6.405302E-01,5.140050E+03,3.012187E+03,2.652792E-01,2.951459E-01,3.979740E+02,3.758669E+02,2.054110E-02,3.682655E-02,9.809204E+03,5.560871E+03,5.061325E-01,5.449764E-01,1.081855E+04,4.713186E+03,5.582000E-01,4.619066E-01,1.562176E+04,6.436826E+03,8.060386E-01,6.308222E-01,8.846735E+03,6.457699E+03,4.565057E-01,6.328335E-01
01:20:00,4.926348E+03,2.909147E+03,2.542522E-01,2.850476E-01,8.158745E+03,6.492547E+03,4.210683E-01,6.361763E-01,5.140050E+03,2.988619E+03,2.652792E-01,2.928366E-01,3.979740E+02,3.736679E+02,2.054110E-02,3.661110E-02,9.809204E+03,5.519343E+03,5.061325E-01,5.409066E-01,1.081855E+04,4.671963E+03,5.582000E-01,4.578665E-01,1.562176E+04,6.378680E+03,8.060386E-01,6.251238E-01,8.846735E+03,6.418052E+03,4.565057E-01,6.289482E-01
01:30:00,4.926348E+03,2.876878E+03,2.542522E-01,2.818856E-01,8.158745E+03,6.449042E+03,4.210683E-01,6.319133E-01,5.140050E+03,2.965567E+03,2.652792E-01,2.905778E-01,3.979740E+02,3.715119E+02,2.054110E-02,3.639985E-02,9.809204E+03,5.479341E+03,5.061325E-01,5.369863E-01,1.081855E+04,4.632301E+03,5.582000E-01,4.539795E-01,1.562176E+04,6.322800E+03,8.060386E-01,6.196475E-01,8.846735E+03,6.379714E+03,4.565057E-01,6.251913E-01
01:40:00,4.926348E+03,2.845468E+03,2.542522E-01,2.788078E-01,8.158745E+03,6.406452E+03,4.210683E-01,6.277400E-01,5.140050E+03,2.943073E+03,2.652792E-01,2.883737E-01,3.979740E+02,3.693965E+02,2.054110E-02,3.619259E-02,9.809204E+03,5.440853E+03,5.061325E-01,5.332145E-01,1.081855E+04,4.594200E+03,5.582000E-01,4.502456E-01,1.562176E+04,6.269187E+03,8.060386E-01,6.143934E-01,8.846735E+03,6.342694E+03,4.565057E-01,6.215634E-01
01:50:00,4.926348E+03,2.814897E+03,2.542522E-01,2.758123E-01,8.158745E+03,6.364884E+03,4.210683E-01,6.236667E-01,5.140050E+03,2.921158E+03,2.652792E-01,2.862264E-01,3.979740E+02,3.673197E+02,2.054110E-02,3.598912E-02,9.809204E+03,5.403873E+03,5.061325E-01,5.295903E-01,1.081855E+04,4.557661E+03,5.582000E-01,4.466647E-01,1.562176E+04,6.217842E+03,8.060386E-01,6.093615E-01,8.846735E+03,6.306996E+03,4.565057E-01,6.180652E-01
02:00:00,4.926348E+03,2.785151E+03,2.542522E-01,2.728976E-01,8.158745E+03,6.324379E+03,4.210683E-01,6.196978E-01,5.140050E+03,2.899834E+03,2.652792E-01,2.841370E-01,3.979740E+02,3.652801E+02,2.054110E-02,3.578928E-02,9.809204E+03,5.368393E+03,5.061325E-01,5.261132E-01,1.081855E+04,4.522686E+03,5.582000E-01,4.432370E-01,1.562176E+04,6.168762E+03,8.060386E-01,6.045516E-01,8.846735E+03,6.272628E+03,4.565057E-01,6.146973E-01
02:10:00,4.926348E+03,2.756058E+03,2.542522E-01,2.700469E-01,8.158745E+03,6.284684E+03,4.210683E-01,6.158082E-01,5.140050E+03,2.878951E+03,2.652792E-01,2.820907E-01,3.979740E+02,3.632714E+02,2.054110E-02,3.559248E-02,9.809204E+03,5.333880E+03,5.061325E-01,5.227310E-01,1.081855E+04,4.488707E+03,5.582000E-01,4.399071E-01,1.562176E+04,6.121151E+03,8.060386E-01,5.998857E-01,8.846735E+03,6.239095E+03,4.565057E-01,6.114112E-01
02:20:00,4.926348E+03,2.727619E+03,2.542522E-01,2.672603E-01,8.158745E+03,6.245802E+03,4.210683E-01,6.119982E-01,5.140050E+03,2.858508E+03,2.652792E-01,2.800877E-01,3.979740E+02,3.612935E+02,2.054110E-02,3.539868E-02,9.809204E+03,5.300343E+03,5.061325E-01,5.194443E-01,1.081855E+04,4.455718E+03,5.582000E-01,4.366741E-01,1.562176E+04,6.074984E+03,8.060386E-01,5.953613E-01,8.846735E+03,6.206413E+03,4.565057E-01,6.082085E-01
02:30:00,4.926348E+03,2.699835E+03,2.542522E-01,2.645379E-01,8.158745E+03,6.207743E+03,4.210683E-01,6.082690E-01,5.140050E+03,2.838512E+03,2.652792E-01,2.781284E-01,3.979740E+02,3.593464E+02,2.054110E-02,3.520791E-02,9.809205E+03,5.267789E+03,5.061325E-01,5.162540E-01,1.081855E+04,4.423728E+03,5.582000E-01,4.335390E-01,1.562176E+04,6.030266E+03,8.060386E-01,5.909789E-01,8.846735E+03,6.174593E+03,4.565057E-01,6.050903E-01
02:40:00,4.926348E+03,2.672695E+03,2.542522E-01,2.618786E-01,8.158745E+03,6.170509E+03,4.210683E-01,6.046206E-01,5.140050E+03,2.818960E+03,2.652792E-01,2.762126E-01,3.979740E+02,3.574296E+02,2.054110E-02,3.502011E-02,9.809205E+03,5.236207E+03,5.061325E-01,5.131589E-01,1.081855E+04,4.392725E+03,5.582000E-01,4.305006E-01,1.562176E+04,5.986975E+03,8.060386E-01,5.867363E-01,8.846735E+03,6.143624E+03,4.565057E-01,6.020555E-01
02:50:00,4.926348E+03,2.646191E+03,2.542522E-01,2.592816E-01,8.158745E+03,6.134097E+03,4.210683E-01,6.010527E-01,5.140050E+03,2.799849E+03,2.652792E-01,2.743401E-01,3.979740E+02,3.555426E+02,2.054110E-02,3.483522E-02,9.809205E+03,5.205582E+03,5.061325E-01,5.101576E-01,1.081855E+04,4.362698E+03,5.582000E-01,4.275579E-01,1.562176E+04,5.945093E+03,8.060386E-01,5.826318E-01,8.846735E+03,6.113495E+03,4.565057E-01,5.991030E-01
03:00:00,4.926348E+03,2.620311E+03,2.542522E-01,2.567458E-01,8.158745E+03,6.098505E+03,4.210683E-01,5.975653E-01,5.140050E+03,2.781178E+03,2.652792E-01,2.725106E-01,3.979740E+02,3.536850E+02,2.054110E-02,3.465322E-02,9.809205E+03,5.175903E+03,5.061325E-01,5.072490E-01,1.081855E+04,4.333637E+03,5.582000E-01,4.247098E-01,1.562176E+04,5.904601E+03,8.060386E-01,5.786636E-01,8.846735E+03,6.084198E+03,4.565057E-01,5.962320E-01
03:10:00,4.926348E+03,2.594929E+03,2.542522E-01,2.542587E-01,8.158745E+03,6.063460E+03,4.210683E-01,5.941313E-01,5.140050E+03,2.762800E+03,2.652792E-01,2.707098E-01,3.979740E+02,3.518563E+02,2.054110E-02,3.447405E-02,9.809205E+03,5.146749E+03,5.061325E-01,5.043919E-01,1.081855E+04,4.305101E+03,5.582000E-01,4.219133E-01,1.562176E+04,5.864877E+03,8.060386E-01,5.747707E-01,8.846735E+03,6.055348E+03,4.565057E-01,5.934048E-01
03:20:00,4.926348E+03,2.570033E+03,2.542522E-01,2.518193E-01,8.158745E+03,6.028936E+03,4.210683E-01,5.907485E-01,5.140050E+03,2.744699E+03,2.652792E-01,2.689362E-01,3.979740E+02,3.500561E+02,2.054110E-02,3.429767E-02,9.809205E+03,5.118088E+03,5.061325E-01,5.015830E-01,1.081855E+04,4.277041E+03,5.582000E-01,4.191633E-01,1.562176E+04,5.825841E+03,8.060386E-01,5.709451E-01,8.846735E+03,6.026919E+03,4.565057E-01,5.906189E-01
03:30:00,4.926348E+03,2.545611E+03,2.542522E-01,2.494264E-01,8.158745E+03,5.994921E+03,4.210683E-01,5.874155E-01,5.140050E+03,2.726867E+03,2.652792E-01,2.671890E-01,3.979740E+02,3.482838E+02,2.054110E-02,3.412403E-02,9.809205E+03,5.089886E+03,5.061325E-01,4.988192E-01,1.081855E+04,4.249416E+03,5.582000E-01,4.164560E-01,1.562176E+04,5.787437E+03,8.060386E-01,5.671814E-01,8.846735E+03,5.998876E+03,4.565057E-01,5.878708E-01
03:40:00,4.926348E+03,2.521653E+03,2.542522E-01,2.470789E-01,8.158745E+03,5.961403E+03,4.210683E-01,5.841313E-01,5.140050E+03,2.709298E+03,2.652792E-01,2.654675E-01,3.979740E+02,3.465390E+02,2.054110E-02,3.395307E-02,9.809205E+03,5.062114E+03,5.061325E-01,4.960975E-01,1.081855E+04,4.222197E+03,5.582000E-01,4.137884E-01,1.562176E+04,5.749623E+03,8.060386E-01,5.634756E-01,8.846735E+03,5.971190E+03,4.565057E-01,5.851577E-01
03:50:00,4.926348E+03,2.498148E+03,2.542522E-01,2.447758E-01,8.158745E+03,5.928372E+03,4.210683E-01,5.808947E-01,5.140050E+03,2.691984E+03,2.652792E-01,2.637710E-01,3.979740E+02,3.448211E+02,2.054110E-02,3.378476E-02,9.809205E+03,5.034746E+03,5.061325E-01,4.934154E-01,1.081855E+04,4.195359E+03,5.582000E-01,4.111583E-01,1.562176E+04,5.712367E+03,8.060386E-01,5.598244E-01,8.846735E+03,5.943833E+03,4.565057E-01,5.824768E-01
04:00:00,4.926348E+03,2.475085E+03,2.542522E-01,2.425160E-01,8.158745E+03,5.895817E+03,4.210683E-01,5.777047E-01,5.140050E+03,2.674919E+03,2.652792E-01,2.620989E-01,3.979740E+02,3.431298E+02,2.054110E-02,3.361905E-02,9.809205E+03,5.007759E+03,5.061325E-01,4.907706E-01,1.081855E+04,4.168884E+03,5.582000E-01,4.085636E-01,1.562176E+04,5.675648E+03,8.060386E-01,5.562259E-01,8.846735E+03,5.916785E+03,4.565057E-01,5.798262E-01
04:10:00,4.926348E+03,2.452574E+03,2.542522E-01,2.403103E-01,8.158745E+03,5.864011E+03,4.210683E-01,5.745882E-01,5.140050E+03,2.658248E+03,2.652792E-01,2.604654E-01,3.979740E+02,3.414647E+02,2.054110E-02,3.345590E-02,9.809205E+03,4.981539E+03,5.061325E-01,4.882009E-01,1.081855E+04,4.143170E+03,5.582000E-01,4.060435E-01,1.562176E+04,5.640029E+03,8.060386E-01,5.527352E-01,8.846735E+03,5.890401E+03,4.565057E-01,5.772407E-01
04:20:00,4.926348E+03,2.430608E+03,2.542522E-01,2.381579E-01,8.158745E+03,5.832965E+03,4.210683E-01,5.715462E-01,5.140050E+03,2.641976E+03,2.652792E-01,2.588710E-01,3.979740E+02,3.398255E+02,2.054110E-02,3.329530E-02,9.809205E+03,4.956088E+03,5.061325E-01,4.857067E-01,1.081855E+04,4.118244E+03,5.582000E-01,4.036007E-01,1.562176E+04,5.605572E+03,8.060386E-01,5.493584E-01,8.846735E+03,5.864688E+03,4.565057E-01,5.747209E-01
04:30:00,4.926348E+03,2.409178E+03,2.542522E-01,2.360582E-01,8.158745E+03,5.802676E+03,4.210683E-01,5.685783E-01,5.140050E+03,2.626101E+03,2.652792E-01,2.573156E-01,3.979741E+02,3.382121E+02,2.054110E-02,3.313722E-02,9.809205E+03,4.931414E+03,5.061325E-01,4.832886E-01,1.081855E+04,4.094128E+03,5.582000E-01,4.012373E-01,1.562176E+04,5.572306E+03,8.060386E-01,5.460984E-01,8.846735E+03,5.839659E+03,4.565057E-01,5.722681E-01
04:40:00,4.926348E+03,2.388706E+03,2.542522E-01,2.340523E-01,8.158745E+03,5.779839E+03,4.210683E-01,5.663406E-01,5.140050E+03,2.612580E+03,2.652792E-01,2.559907E-01,3.979741E+02,3.366257E+02,2.054110E-02,3.298179E-02,9.809205E+03,4.908113E+03,5.061325E-01,4.810051E-01,1.081855E+04,4.079202E+03,5.582000E-01,3.997745E-01,1.562176E+04,5.544354E+03,8.060386E-01,5.433591E-01,8.846735E+03,5.815413E+03,4.565057E-01,5.698921E-01
04:50:00,4.926348E+03,2.369362E+03,2.542522E-01,2.321569E-01,8.158745E+03,5.772978E+03,4.210683E-01,5.656684E-01,5.140050E+03,2.601831E+03,2.652792E-01,2.549375E-01,3.979741E+02,3.350872E+02,2.054110E-02,3.283105E-02,9.809205E+03,4.886810E+03,5.061325E-01,4.789173E-01,1.081855E+04,4.093333E+03,5.582000E-01,4.011596E-01,1.562176E+04,5.524426E+03,8.060386E-01,5.414062E-01,8.846735E+03,5.792484E+03,4.565057E-01,5.676451E-01
05:00:00,4.926348E+03,2.351457E+03,2.542522E-01,2.304025E-01,8.158745E+03,5.795868E+03,4.210683E-01,5.679115E-01,5.140050E+03,2.594437E+03,2.652792E-01,2.542131E-01,3.979741E+02,3.336336E+02,2.054110E-02,3.268863E-02,9.809205E+03,4.868314E+03,5.061325E-01,4.771047E-01,1.081855E+04,4.164193E+03,5.582000E-01,4.081049E-01,1.562176E+04,5.515219E+03,8.060386E-01,5.405042E-01,8.846735E+03,5.771682E+03,4.565057E-01,5.656066E-01
05:10:00,4.926348E+03,2.335644E+03,2.542522E-01,2.288531E-01,8.158745E+03,5.854276E+03,4.210683E-01,5.736351E-01,5.140050E+03,2.591041E+03,2.652792E-01,2.538804E-01,3.979741E+02,3.323118E+02,2.054110E-02,3.255913E-02,9.809205E+03,4.854708E+03,5.061325E-01,4.757714E-01,1.081855E+04,4.308471E+03,5.582000E-01,4.222468E-01,1.562176E+04,5.520468E+03,8.060386E-01,5.410189E-01,8.846735E+03,5.755124E+03,4.565057E-01,5.639841E-01
05:20:00,4.926348E+03,2.322359E+03,2.542522E-01,2.275514E-01,8.158745E+03,5.952174E+03,4.210683E-01,5.832284E-01,5.140050E+03,2.592317E+03,2.652792E-01,2.540054E-01,3.979741E+02,3.311704E+02,2.054111E-02,3.244729E-02,9.809205E+03,4.847165E+03,5.061325E-01,4.750323E-01,1.081855E+04,4.538365E+03,5.582000E-01,4.447811E-01,1.562176E+04,5.543283E+03,8.060386E-01,5.432554E-01,8.846735E+03,5.743961E+03,4.565057E-01,5.628903E-01
05:30:00,4.926348E+03,2.311852E+03,2.542522E-01,2.265220E-01,8.158745E+03,6.083667E+03,4.210683E-01,5.961138E-01,5.140050E+03,2.598139E+03,2.652792E-01,2.545760E-01,3.979741E+02,3.302542E+02,2.054111E-02,3.235752E-02,9.809205E+03,4.846721E+03,5.061325E-01,4.749890E-01,1.081855E+04,4.850311E+03,5.582000E-01,4.753587E-01,1.562176E+04,5.584989E+03,8.060386E-01,5.473433E-01,8.846735E+03,5.739393E+03,4.565057E-01,5.624427E-01
05:40:00,4.926348E+03,2.303933E+03,2.542522E-01,2.257461E-01,8.158745E+03,6.240640E+03,4.210683E-01,6.114961E-01,5.140050E+03,2.606525E+03,2.652792E-01,2.553978E-01,3.979741E+02,3.295952E+02,2.054111E-02,3.229295E-02,9.809205E+03,4.853822E+03,5.061325E-01,4.756853E-01,1.081855E+04,5.233970E+03,5.582000E-01,5.129658E-01,1.562176E+04,5.642703E+03,8.060386E-01,5.530004E-01,8.846735E+03,5.742452E+03,4.565057E-01,5.627428E-01
05:50:00,4.926348E+03,2.298622E+03,2.542522E-01,2.252257E-01,8.158745E+03,6.412865E+03,4.210683E-01,6.283730E-01,5.140050E+03,2.616974E+03,2.652792E-01,2.564218E-01,3.979741E+02,3.291960E+02,2.054111E-02,3.225385E-02,9.809205E+03,4.868835E+03,5.061325E-01,4.771570E-01,1.081855E+04,5.667642E+03,5.582000E-01,5.554749E-01,1.562176E+04,5.714899E+03,8.060386E-01,5.600769E-01,8.846735E+03,5.753622E+03,4.565057E-01,5.638377E-01
06:00:00,4.926348E+03,2.295762E+03,2.542522E-01,2.249456E-01,8.158745E+03,6.583328E+03,4.210683E-01,6.450773E-01,5.140050E+03,2.628911E+03,2.652792E-01,2.575915E-01,3.979741E+02,3.290376E+02,2.054111E-02,3.223833E-02,9.809205E+03,4.891857E+03,5.061325E-01,4.794137E-01,1.081855E+04,6.120968E+03,5.582000E-01,5.999098E-01,1.562176E+04,5.799889E+03,8.060386E-01,5.684072E-01,8.846735E+03,5.773010E+03,4.565057E-01,5.657382E-01
06:10:00,4.926348E+03,2.295256E+03,2.542522E-01,2.248961E-01,8.158745E+03,6.754453E+03,4.210683E-01,6.618464E-01,5.140050E+03,2.642531E+03,2.652792E-01,2.589262E-01,3.979741E+02,3.290863E+02,2.054111E-02,3.224310E-02,9.809205E+03,4.923295E+03,5.061325E-01,4.824952E-01,1.081855E+04,6.575820E+03,5.582000E-01,6.444930E-01,1.562176E+04,5.897539E+03,8.060386E-01,5.779785E-01,8.846735E+03,5.800847E+03,4.565057E-01,5.684665E-01
