Time,PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Tot Cool Cap [W]
00:10:00,7.799581E+00,1.208147E+05,8.105186E+00,9.598370E+04,2.308556E+05,7.799581E+00,1.552996E+05,7.940010E+00,5.892186E+04,1.956412E+05,7.799581E+00,1.357059E+05,8.004155E+00,7.950548E+04,2.707031E+05,7.799581E+00,1.372734E+05,7.998645E+00,7.784326E+04,2.643544E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
00:20:00,7.799581E+00,1.216376E+05,8.091954E+00,9.497323E+04,2.296014E+05,7.799581E+00,1.561225E+05,7.934494E+00,5.804376E+04,1.926087E+05,7.799581E+00,1.365288E+05,7.998653E+00,7.860690E+04,2.672753E+05,7.799581E+00,1.380963E+05,7.993153E+00,7.694645E+04,2.609607E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
00:30:00,7.799581E+00,1.224606E+05,8.079014E+00,9.396894E+04,2.283582E+05,7.799581E+00,1.569455E+05,7.929088E+00,5.716762E+04,1.895953E+05,7.799581E+00,1.373518E+05,7.993260E+00,7.771053E+04,2.638699E+05,7.799581E+00,1.389193E+05,7.987769E+00,7.605183E+04,2.575891E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
00:40:00,7.799581E+00,1.232835E+05,8.066359E+00,9.297066E+04,2.271258E+05,7.799581E+00,1.577684E+05,7.923791E+00,5.629339E+04,1.866009E+05,7.799581E+00,1.381747E+05,7.987974E+00,7.681632E+04,2.604866E+05,7.799581E+00,1.397422E+05,7.982490E+00,7.515933E+04,2.542392E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
00:50:00,7.799581E+00,1.241064E+05,8.053984E+00,9.197825E+04,2.259041E+05,7.799581E+00,1.585913E+05,7.918600E+00,5.542101E+04,1.836251E+05,7.799581E+00,1.389976E+05,7.982792E+00,7.592423E+04,2.571251E+05,7.799581E+00,1.405651E+05,7.977315E+00,7.426892E+04,2.509109E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
01:00:00,7.799581E+00,1.249294E+05,8.041885E+00,9.099158E+04,2.246928E+05,7.799581E+00,1.594143E+05,7.913514E+00,5.455046E+04,1.806677E+05,7.799581E+00,1.398206E+05,7.977713E+00,7.503419E+04,2.537852E+05,7.799581E+00,1.413881E+05,7.972242E+00,7.338054E+04,2.476039E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
01:10:00,7.799581E+00,1.254780E+05,8.030203E+00,9.029456E+04,2.237859E+05,7.799581E+00,1.599629E+05,7.908589E+00,5.396022E+04,1.786702E+05,7.799581E+00,1.403692E+05,7.972793E+00,7.442711E+04,2.515202E+05,7.799581E+00,1.419367E+05,7.967329E+00,7.277489E+04,2.453619E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
01:20:00,7.799581E+00,1.260266E+05,8.018934E+00,8.960379E+04,2.228923E+05,7.799581E+00,1.605115E+05,7.903823E+00,5.337175E+04,1.766840E+05,7.799581E+00,1.409178E+05,7.968030E+00,7.382218E+04,2.492690E+05,7.799581E+00,1.424853E+05,7.962572E+00,7.217135E+04,2.431335E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
01:30:00,7.799581E+00,1.265752E+05,8.010161E+00,8.894233E+04,2.220693E+05,7.799581E+00,1.610601E+05,7.899214E+00,5.278499E+04,1.747089E+05,7.799581E+00,1.414664E+05,7.963422E+00,7.321934E+04,2.470312E+05,7.799581E+00,1.430339E+05,7.957970E+00,7.156987E+04,2.409183E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
01:40:00,7.799581E+00,1.271239E+05,8.005751E+00,8.833023E+04,2.213684E+05,7.799581E+00,1.616088E+05,7.894760E+00,5.219992E+04,1.727448E+05,7.799581E+00,1.420151E+05,7.958969E+00,7.261856E+04,2.448068E+05,7.799581E+00,1.435826E+05,7.953522E+00,7.097043E+04,2.387163E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
01:50:00,7.799581E+00,1.276725E+05,8.001494E+00,8.772044E+04,2.206723E+05,7.799581E+00,1.621574E+05,7.890464E+00,5.161649E+04,1.707915E+05,7.799581E+00,1.425637E+05,7.954672E+00,7.201981E+04,2.425956E+05,7.799581E+00,1.441312E+05,7.949231E+00,7.037299E+04,2.365273E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
02:00:00,7.799581E+00,1.282211E+05,7.997391E+00,8.711292E+04,2.199811E+05,7.799581E+00,1.627060E+05,7.886325E+00,5.103469E+04,1.688489E+05,7.799581E+00,1.431123E+05,7.950531E+00,7.142308E+04,2.403975E+05,7.799581E+00,1.446798E+05,7.945096E+00,6.977752E+04,2.343511E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
02:10:00,7.799581E+00,1.286326E+05,7.993386E+00,8.664760E+04,2.194375E+05,7.799581E+00,1.631175E+05,7.882285E+00,5.059272E+04,1.673768E+05,7.799581E+00,1.435238E+05,7.946489E+00,7.096755E+04,2.387262E+05,7.799581E+00,1.450913E+05,7.941060E+00,6.932314E+04,2.326969E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
02:20:00,7.799581E+00,1.290440E+05,7.989480E+00,8.618377E+04,2.188971E+05,7.799581E+00,1.635289E+05,7.878346E+00,5.015181E+04,1.659112E+05,7.799581E+00,1.439353E+05,7.942548E+00,7.051335E+04,2.370629E+05,7.799581E+00,1.455027E+05,7.937125E+00,6.887007E+04,2.310506E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
02:30:00,7.799581E+00,1.294555E+05,7.985675E+00,8.572144E+04,2.183600E+05,7.799581E+00,1.639404E+05,7.874509E+00,4.971197E+04,1.644521E+05,7.799581E+00,1.443467E+05,7.938709E+00,7.006046E+04,2.354075E+05,7.799581E+00,1.459142E+05,7.933292E+00,6.841829E+04,2.294122E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
02:40:00,7.799581E+00,1.298670E+05,7.981969E+00,8.526057E+04,2.178259E+05,7.799581E+00,1.643519E+05,7.870773E+00,4.927316E+04,1.629994E+05,7.799581E+00,1.447582E+05,7.934972E+00,6.960887E+04,2.337600E+05,7.799581E+00,1.463257E+05,7.929560E+00,6.796778E+04,2.277814E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
02:50:00,7.799581E+00,1.302785E+05,7.978361E+00,8.480113E+04,2.172948E+05,7.799581E+00,1.647633E+05,7.867137E+00,4.883536E+04,1.615530E+05,7.799581E+00,1.451697E+05,7.931334E+00,6.915854E+04,2.321203E+05,7.799581E+00,1.467372E+05,7.925927E+00,6.751851E+04,2.261583E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
03:00:00,7.799581E+00,1.306899E+05,7.974850E+00,8.434310E+04,2.167669E+05,7.799581E+00,1.651748E+05,7.863599E+00,4.839856E+04,1.601127E+05,7.799581E+00,1.455811E+05,7.927794E+00,6.870944E+04,2.304881E+05,7.799581E+00,1.471486E+05,7.922393E+00,6.707045E+04,2.245426E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
03:10:00,7.799581E+00,1.311014E+05,7.971392E+00,8.388600E+04,2.162407E+05,7.799581E+00,1.655863E+05,7.860116E+00,4.796245E+04,1.586777E+05,7.799581E+00,1.459926E+05,7.924310E+00,6.826119E+04,2.288623E+05,7.799581E+00,1.475601E+05,7.918913E+00,6.662323E+04,2.229332E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
03:20:00,7.799581E+00,1.315129E+05,7.967986E+00,8.342980E+04,2.157163E+05,7.799581E+00,1.659978E+05,7.856683E+00,4.752703E+04,1.572478E+05,7.799581E+00,1.464041E+05,7.920876E+00,6.781375E+04,2.272426E+05,7.799581E+00,1.479716E+05,7.915485E+00,6.617681E+04,2.213299E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
03:30:00,7.799581E+00,1.319243E+05,7.964626E+00,8.297445E+04,2.151936E+05,7.799581E+00,1.664092E+05,7.853297E+00,4.709225E+04,1.558229E+05,7.799581E+00,1.468155E+05,7.917491E+00,6.736708E+04,2.256289E+05,7.799581E+00,1.483830E+05,7.912104E+00,6.573114E+04,2.197324E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
03:40:00,7.799581E+00,1.323358E+05,7.961309E+00,8.251989E+04,2.146724E+05,7.799581E+00,1.668207E+05,7.849955E+00,4.665808E+04,1.544029E+05,7.799581E+00,1.472270E+05,7.914149E+00,6.692113E+04,2.240211E+05,7.799581E+00,1.487945E+05,7.908767E+00,6.528618E+04,2.181407E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
03:50:00,7.799581E+00,1.327473E+05,7.958033E+00,8.206611E+04,2.141527E+05,7.799581E+00,1.672322E+05,7.846653E+00,4.622451E+04,1.529878E+05,7.799581E+00,1.476385E+05,7.910848E+00,6.647588E+04,2.224191E+05,7.799581E+00,1.492060E+05,7.905470E+00,6.484192E+04,2.165547E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
04:00:00,7.799581E+00,1.331587E+05,7.954794E+00,8.161305E+04,2.136342E+05,7.799581E+00,1.676436E+05,7.843390E+00,4.579150E+04,1.515774E+05,7.799581E+00,1.480499E+05,7.907586E+00,6.603131E+04,2.208226E+05,7.799581E+00,1.496174E+05,7.902212E+00,6.439831E+04,2.149742E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
04:10:00,7.799581E+00,1.334330E+05,7.951633E+00,8.130096E+04,2.132619E+05,7.799581E+00,1.679179E+05,7.840207E+00,4.549718E+04,1.506200E+05,7.799581E+00,1.483242E+05,7.904403E+00,6.572673E+04,2.197328E+05,7.799581E+00,1.498917E+05,7.899033E+00,6.409460E+04,2.138958E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
04:20:00,7.799581E+00,1.337073E+05,7.948550E+00,8.098989E+04,2.128919E+05,7.799581E+00,1.681922E+05,7.837103E+00,4.520354E+04,1.496661E+05,7.799581E+00,1.485986E+05,7.901299E+00,6.542303E+04,2.186475E+05,7.799581E+00,1.501660E+05,7.895934E+00,6.379175E+04,2.128218E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
04:30:00,7.799581E+00,1.339817E+05,7.945548E+00,8.067986E+04,2.125244E+05,7.799581E+00,1.684666E+05,7.834081E+00,4.491058E+04,1.487157E+05,7.799581E+00,1.488729E+05,7.898277E+00,6.512022E+04,2.175666E+05,7.799581E+00,1.504404E+05,7.892916E+00,6.348977E+04,2.117521E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
04:40:00,7.799581E+00,1.342560E+05,7.942637E+00,8.037095E+04,2.121594E+05,7.799581E+00,1.687409E+05,7.831152E+00,4.461836E+04,1.477690E+05,7.799581E+00,1.491472E+05,7.895347E+00,6.481839E+04,2.164905E+05,7.799581E+00,1.507147E+05,7.889990E+00,6.318874E+04,2.106871E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
04:50:00,7.799581E+00,1.345303E+05,7.939879E+00,8.006380E+04,2.117988E+05,7.799581E+00,1.690152E+05,7.828374E+00,4.432721E+04,1.468271E+05,7.799581E+00,1.494215E+05,7.892570E+00,6.451801E+04,2.154207E+05,7.799581E+00,1.509890E+05,7.887217E+00,6.288914E+04,2.096284E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
05:00:00,7.799581E+00,1.348046E+05,7.937371E+00,7.975936E+04,2.114449E+05,7.799581E+00,1.692895E+05,7.825841E+00,4.403763E+04,1.458916E+05,7.799581E+00,1.496958E+05,7.890041E+00,6.421984E+04,2.143599E+05,7.799581E+00,1.512633E+05,7.884691E+00,6.259170E+04,2.085783E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
05:10:00,7.799581E+00,1.345303E+05,7.935356E+00,8.001820E+04,2.116781E+05,7.799581E+00,1.690152E+05,7.823796E+00,4.430129E+04,1.467412E+05,7.799581E+00,1.494215E+05,7.888004E+00,6.448068E+04,2.152961E+05,7.799581E+00,1.509890E+05,7.882657E+00,6.285278E+04,2.095072E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
05:20:00,7.799581E+00,1.342560E+05,7.933970E+00,8.028325E+04,2.119279E+05,7.799581E+00,1.687409E+05,7.822373E+00,4.456835E+04,1.476033E+05,7.799581E+00,1.491472E+05,7.886593E+00,6.474652E+04,2.162505E+05,7.799581E+00,1.507147E+05,7.881248E+00,6.311874E+04,2.104537E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
05:30:00,7.799581E+00,1.339817E+05,7.933352E+00,8.055602E+04,2.121982E+05,7.799581E+00,1.684666E+05,7.821708E+00,4.483965E+04,1.484808E+05,7.799581E+00,1.488729E+05,7.885947E+00,6.501857E+04,2.172270E+05,7.799581E+00,1.504404E+05,7.880605E+00,6.339074E+04,2.114218E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
05:40:00,7.799581E+00,1.337073E+05,7.933623E+00,8.083779E+04,2.124921E+05,7.799581E+00,1.681922E+05,7.821921E+00,4.511597E+04,1.493761E+05,7.799581E+00,1.485986E+05,7.886187E+00,6.529790E+04,2.182293E+05,7.799581E+00,1.501660E+05,7.880845E+00,6.366985E+04,2.124151E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
05:50:00,7.799581E+00,1.334330E+05,7.934837E+00,8.112923E+04,2.128114E+05,7.799581E+00,1.679179E+05,7.823069E+00,4.539773E+04,1.502907E+05,7.799581E+00,1.483242E+05,7.887368E+00,6.558508E+04,2.192593E+05,7.799581E+00,1.498917E+05,7.882027E+00,6.395660E+04,2.134353E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
06:00:00,7.799581E+00,1.331587E+05,7.937005E+00,8.143054E+04,2.131564E+05,7.799581E+00,1.676436E+05,7.825165E+00,4.568510E+04,1.512252E+05,7.799581E+00,1.480499E+05,7.889502E+00,6.588030E+04,2.203176E+05,7.799581E+00,1.496174E+05,7.884161E+00,6.425121E+04,2.144832E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
06:10:00,7.799581E+00,1.321986E+05,7.940148E+00,8.244018E+04,2.142453E+05,7.799581E+00,1.666835E+05,7.828236E+00,4.666665E+04,1.544254E+05,7.799581E+00,1.470898E+05,7.892615E+00,6.687784E+04,2.239140E+05,7.799581E+00,1.486573E+05,7.887273E+00,6.524745E+04,2.180458E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
06:20:00,7.799581E+00,1.312385E+05,7.944227E+00,8.346043E+04,2.153602E+05,7.799581E+00,1.657234E+05,7.832246E+00,4.765466E+04,1.576626E+05,7.799581E+00,1.461297E+05,7.896668E+00,6.788422E+04,2.275583E+05,7.799581E+00,1.476972E+05,7.891325E+00,6.625236E+04,2.216554E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
06:30:00,7.799581E+00,1.302785E+05,7.949192E+00,8.449110E+04,2.165004E+05,7.799581E+00,1.647633E+05,7.837148E+00,4.864921E+04,1.609371E+05,7.799581E+00,1.451697E+05,7.901615E+00,6.889940E+04,2.312505E+05,7.799581E+00,1.467372E+05,7.896271E+00,6.726587E+04,2.253120E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
06:40:00,7.799581E+00,1.293184E+05,7.993340E+00,8.594429E+04,2.187139E+05,7.799581E+00,1.638033E+05,7.842903E+00,4.965036E+04,1.642493E+05,7.799581E+00,1.442096E+05,7.907412E+00,6.992331E+04,2.349907E+05,7.799581E+00,1.457771E+05,7.902067E+00,6.828796E+04,2.290158E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
06:50:00,7.799581E+00,1.283583E+05,8.052814E+00,8.757501E+04,2.213600E+05,7.799581E+00,1.628432E+05,7.849467E+00,5.065814E+04,1.675995E+05,7.799581E+00,1.432495E+05,7.937769E+00,7.116885E+04,2.394954E+05,7.799581E+00,1.448170E+05,7.925713E+00,6.946791E+04,2.332683E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
07:00:00,7.799581E+00,1.273982E+05,8.120890E+00,8.931499E+04,2.242586E+05,7.799581E+00,1.618831E+05,7.856782E+00,5.167248E+04,1.709875E+05,7.799581E+00,1.422894E+05,7.988551E+00,7.260751E+04,2.446720E+05,7.799581E+00,1.438569E+05,7.976475E+00,7.089470E+04,2.383708E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
07:10:00,7.799581E+00,1.250665E+05,8.188986E+00,9.251198E+04,2.286549E+05,7.799581E+00,1.595514E+05,7.906404E+00,5.436242E+04,1.800337E+05,7.799581E+00,1.399577E+05,8.044589E+00,7.552173E+04,2.553802E+05,7.799581E+00,1.415252E+05,8.033177E+00,7.380015E+04,2.489692E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
